name,year,title,link
naacl,2021,Fool Me Twice: Entailment from Wikipedia Gamification.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Meta-Learning for Domain Generalization in Semantic Parsing.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Aspect-Controlled Neural Argument Generation.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Text Generation from Discourse Representation Structures.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,APo-VAE: Text Generation in Hyperbolic Space.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,DART: Open-Domain Structured Data Record to Text Generation.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,When Being Unseen from mBERT is just the Beginning: Handling New Languages With Multilingual Language Models.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Multi-Adversarial Learning for Cross-Lingual Word Embeddings.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Multi-view Subword Regularization.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,mT5: A Massively Multilingual Pre-trained Text-to-Text Transformer.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,MetaXL: Meta Representation Transformation for Low-resource Cross-lingual Learning.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Open Domain Question Answering over Tables via Dense Retrieval.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,Open-Domain Question Answering Goes Conversational via Question Rewriting.,https://dblp.org/db/conf/naacl/naacl2021.html
naacl,2021,QA-GNN: Reasoning with Language Models and Knowledge Graphs for Question Answering.,https://dblp.org/db/conf/naacl/naacl2021.html
